address,version,token0,token1,decimals0,decimals1,fee
0x175A72F57FB51998D76D63E9E6196F91EE6E0afB,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD1Eda954F16f846d8eE943A0b0b5FaaFb81E2A91,18,18,3000
0xFDaADF43efa83C3320A60e6b238C236ECe2787E1,3,0x9Ff4f50efD40C915f7d1476Bf36aCB8908e0C56D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x9bAF1b0EC495a4d00Df745f5A93518c2deC7914C,3,0x2D66C2a9a93fE4bd908115A83e75edde65bC14f4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xd2278F9E6eFeBc122895F60c805Ad424DFFEc405,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xD5147bc8e386d91Cc5DBE72099DAC6C9b99276F5,6,18,10000
0x9d9a6B0189E8066A489fF1b0582e34231327D875,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD80F72a6558ec337E0d4CF76b8752B17FA770860,18,18,3000
0x84Ae8D5429E185E5129dBDe2920905c50e98AB5D,3,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xC581b735A1688071A1746c968e0798D642EDE491,8,6,3000
0xb636902e722Fb6eFF41Fd38893DC8999572B94Bc,3,0x43b94ba4E0A26D273b13214f6Cb3e7C4668f8c4C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x6939eA255beA6279E93C5400Ce51b8DCfe4E8962,3,0x440bF60505Fd765cfF3bA769e6CDaD3E424066fb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xbFada6F93C98470D38D57d98aC99889A65e8Df3E,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xe37254859c446Bb35Cb8Ca478Ac6439807274C6F,6,18,10000
0x80A7E131e05c12e6a4a859062d3574272DCA0353,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xFDDEFa134939E094ba44EcF43210B4BCa0d01C5D,18,18,3000
0x364dFCc3780bCA1102675ab6c990c1109224A73A,3,0x8D256fdBC759CcB313CA9E3A45d4Cc7f9AE8C50F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,500
0x4cc85cE8e0cE1189D59c96804D0A5ED31f463023,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xDa48C42517AFfB3BF3FC13CE26561092e1a61A80,6,18,10000
0xD2D4025d086b363279dEc05F023cFE5149C307B5,3,0x64d3b4A3802aCEDC1c59c5e320252fb09F8fef69,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x8E284Dd49B53a2bB12549a7817c02F9F13FDFeEA,3,0x9eb8F36a79387c8A39A08c519C7b220ca14e8B4D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xCee6b7Ce1FE252F92ccd0793C102ee93712324C8,3,0xD01ef7C0A5d8c432fc2d1a85c66cF2327362E5C6,0xE95A203B1a91a908F9B9CE46459d101078c2c3cb,18,18,3000
0x19C3E4A648B2C388d6d7D3cEb54121eD65f2f182,3,0xb04DAF62438005455c748BfC6994079352632B6c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x3EB5db51798BB9c3aFc574ca199f1B0372Ece132,3,0x5Dcdd01B9B3E0b11e2bA7a952C1FaD47808FEBD5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,16,18,10000
0x348FCc29018BF9fDaa30C134113d3975774069D9,3,0x14F835C9C541F1241b0CFB157ecA40F17D7eC175,0x5F64Ab1544D28732F0A24F4713c2C8ec0dA089f0,18,18,3000
0x8Ac6FfdfFf98AC1fe04b8558aD11E60b8A8d2E57,3,0x5Dcdd01B9B3E0b11e2bA7a952C1FaD47808FEBD5,0xdAC17F958D2ee523a2206206994597C13D831ec7,16,6,10000
0x75Cf7741D97c43830Fa96C91AC68b268c5bC6257,3,0xB89656b36f8bc6Df78a1f38BF80a3d32Bf706272,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8,18,3000
0x84A451Ba6eEabBAFcF24325297ca95fFA9396E4b,3,0x491D6b7D6822d5d4BC88a1264E1b47791Fd8E904,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xbbd3CaCEc067F5f3A6C4c34f7931e66453438361,3,0x95aA5d2DbD3c16ee3fdea82D5C6EC3E38CE3314f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xB1C0E25227FB9469431B22dFA84A932dD9202789,3,0x7971F1a38467e3DBf26C8Eb27E4cAAFc08d2Cb5B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xBabC8F699d52e37B964677Bbe6E1A7390f376f50,3,0xb3c9164211b3112df752d6b66aD7E2EF8CC8f444,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xA4026B4fa53A379A2F4185386C50276e3362a82D,3,0xb3c9164211b3112df752d6b66aD7E2EF8CC8f444,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,500
0x2D27Eb55a48d7B9aC4A04231A96caa9Fe54F2A0d,3,0xb3c9164211b3112df752d6b66aD7E2EF8CC8f444,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x488DB9ce7A5d2CD90919f6203d20C9F9C8e4a7EA,3,0x823730E4Ad0e2C6e1246df46CA7e552b4cf992E5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x4b80Ce7064F13E1c5F9eDdbF807394810994E460,3,0xaE2FaB175D20B7aFA56f3bb32500b26Dc62BF572,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,3000
0x16c4de678A268cF54f0d9D4B020d41C218249591,3,0x529119733d33f4779B7a0bbc2Cd43746Bcfc3929,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,500
0xbCe5598171f34E0e936Df35157Ca033ff8DBA98a,3,0x8D6D403d781ff98574832f0136861ABF6826c528,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,500
0x20EB6662045D8E16389652E9551b62FFb679495e,3,0x0BAaa778748570abc5111Dd667f495A58024329c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x853b17C9226Ab52e7623B617F37a3DDD1653c616,3,0x9F4D88470B2144356e14A7856ea3E4fbe43f8fb4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xdEddF89C10c0151eCCD5428d5B6A5eFC799B9129,3,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,0x3b94440C8c4F69D5C9F47BaB9C5A93064Df460F5,18,18,3000
0xf9B039DD6C69FE5cD78654690D7274b296A04DA6,3,0x74E7d19e436C21D53F8c61b01ADe190D8CB57900,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x39635B07C6CEF6f8254C3377113B449045362add,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCcDe0Da0c2d82C5E45DcF063F2c2d5F06e49609f,18,18,3000
0x44645D3A09Ecc0C74853148F255B9A1523c59077,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd6242E984E6db6B5286FB2c26C69330Da639da12,18,18,3000
0xDB13E873CA7EC0E42A631B227945A6B4ceB1FFA8,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe65EEC9228104C064A098A5cAf6EaD7F2B5E1308,18,18,3000
0x9aD6739B01916546e862240D7Bb8B2eaB50FD782,3,0x118CC5A08beBc41695Ecd1bb0d8Bb60E68dd8d65,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18,6,500
0x85142184d5843D6523A4fFb47094dfd1Ef722851,3,0x0aFf88B4Cf3015c9c17f1dA1FCCb88C632F3505E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xC5D0dC0C1714F9aE397Ae2a9A97934BCa96d4fC4,3,0x7a0117c51701449FDCAB093389bdCe8e492c64C8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xe0f7D92f48bC5DF18fD48bd6BDE4CFDE6fCe71dC,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd50658BaCA6a632b33394012D30329d4f25Aca30,18,18,3000
0x5533d76d94dEb74A410d0b4CcD5670D70022D398,3,0x10dC2aa65eA7215899561C24C51a286DF3ba7C67,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,3000
0xc7a80ba12A02e324b5f4F64613AEe98Da079Ded0,3,0x102bd1AaA73175b1ed82BF67FF2f207F4e525A82,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xee828CCCB3C149E01DE4e69D2A21e38a7b65cCBF,3,0x1823936E18f39E594463073C74E1565bDcfeEA65,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x95A29e8CDf21AC12dc457C028f9ACc53f06b28Fd,3,0x1F735f84b07cc20E9aC471C291a87b5A2428d518,0xdAC17F958D2ee523a2206206994597C13D831ec7,15,6,3000
0xCA50Bd6EA6c9299a8b30A52A697698c882979422,3,0x388226dAFee360055d725003D8CA2e7b09B0A955,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,500
0x13161c8Ff4EFf68447bc8511A4df9233Afe85813,3,0x95aA5d2DbD3c16ee3fdea82D5C6EC3E38CE3314f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xF7f7854106a26b52CDfb240ce45d01715E1D81A9,3,0x1C9922314ED1415c95b9FD453c3818fd41867d0B,0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,18,18,10000
0x5D9E0CA2da76f517c58944a175C32C678389c8b4,3,0x9a52B8633f66c598ddeCF759e5091f89160B406f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,500
0x1b06B511ac5F1276f87904d2724452D2682279C2,3,0xBE0EFAc2c906Bba3fAB57914A861b1b5634417b5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,500
0xE13f668739aF080ea78DDf5f5EAc8270583AaE3c,3,0x8a32f6051ae5798B9FaEBD30E951e4aCc2A11015,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,500
0x8b8c9037B27DC6157f4B3A8823fdA1A87BA50Ac5,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc2F9d07F63c2Ca2b4C0C37a2b0FE217CE4Ba99B5,18,18,3000
0x7Ec0B75A98997c927AcE6d87958147a105147eA0,3,0x25f8087EAD173b73D6e8B84329989A8eEA16CF73,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18,6,10000
0x49E382973249f00Ff37eACB3307702bb7693a4ED,3,0x40EB746DEE876aC1E78697b7Ca85142D178A1Fc8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x933f798d9E4BcBE529F63c6622395CC1eD147B8d,3,0x625d64C3384AA6d6841a1608aE0Ce48776981D38,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,3000
0x319F4366b2Ec8b0120d09522c88F919beDBb18ff,3,0x25f8087EAD173b73D6e8B84329989A8eEA16CF73,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x290850efa2d7E130E55bbc1db2b48Bc5C03097F5,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xDF2C7238198Ad8B389666574f2d8bc411A4b7428,6,18,3000
0x02960f39C5E7F369da34fd44BA2B3F5Ace24C478,3,0x076EAA6Fd846669A4873CF1B4de5a54d2d837ab5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x5d580fd1a28dc44122c600aDBFd2e11028827b82,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDa6F3E151596cdC0c504e14932496ab8B2050895,18,18,500
0x7b6b817dddE0b22cB4Dcd6a4b708c863aD6b2BC3,3,0x3664939B09869949aEBd41Ed9Aa8C6df5c00C879,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x8804E0F51A8b185c3F12750CAB6868A192c0Cd23,3,0xAf1BdC26F8B9dF6bc7c71f1340ca2E6480964F50,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xEe55980166F1746e5978F724995aedc3cb06d553,3,0xAA2ce7Ae64066175E0B90497CE7d9c190c315DB4,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,3000
0xdCc24d135037684062cB18704f563e3e77c1d58D,3,0x4401b7F94DD9A133055C1A3f3C20e7493c58D1A3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x93E8A0752b67Dc1623fE0DAeC0E01228D088028F,3,0xab58bc75a3A4d2E24d8F67fc618bC18F19840Be4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xAe03693A452D9988A82d9B1C43a43e52a6F13d3C,3,0x0f12886196e75454B92584731f22614949691B98,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,500
0xb3D15436BFA0848869f6861bE6B168Af05E86ACF,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xba9d4199faB4f26eFE3551D490E3821486f135Ba,6,8,10000
0xC42059f8EA0b7Df24Ca1e14260a2dFbFDf100DBd,3,0x388226dAFee360055d725003D8CA2e7b09B0A955,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,10000
0xf139352698B358c1322AEa3c5323054D6056fA4E,3,0xb347132eFf18a3f63426f4988ef626d2CbE274F5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x408aDe445f7467443D6AE2cDdE6bC20867C82c1F,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfbB0c2E86B2A26EdD8440d495c982Ad0BeCd84A6,18,18,3000
0x896DEf53B0cfe8c410733AA30D4f78246bA44cE0,3,0x0B4680e848f842b86E4Df38D9FA0d9f9419F37EC,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,3000
0x4B3d09151aD295623AC9E50967739Fd437B0d892,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDB5C3C46E28B53a39C255AA39A411dD64e5fed9c,18,18,3000
0x3Ee9c0e9710C22286637F47574e1947D4C446050,3,0x888888881f8af02398DC3fee2A243B66356717F8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8,18,500
0x7C3e2CB50d0c9F7beAEa380CB70E23E6E958cE95,3,0xBCD515D6C5de70D3A31D999A7FA6a299657De294,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,3000
0x5ea96Bba23DE9028B388470c928eB607Bf915281,3,0x4FF067a03C695324162b6f7001824C3Ce13bAfe9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,500
0x5e29E8202B9A0a45A2b22ef6b79342408ae45E73,3,0x83C9A4FDD0101c2daF5A32c91f232316e6a3562e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x7867728FE9843c125B97BA396577877B9d7C3af5,3,0x6e1e65A3e50fe47969b95a495ce078139588D996,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x1754b94A3e63Be72efe44a1828cd81C4782a46C4,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC581b735A1688071A1746c968e0798D642EDE491,6,6,500
0x17D934Df25C5edE665E4442A47cF45c5B1a06E46,3,0x53eE4A83F3576e951e3A21c4ED260073C0A838fB,0xdAC17F958D2ee523a2206206994597C13D831ec7,9,6,10000
0x60B8B2E8F391313a5E2B50E5e4695D06780c3d8F,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xe5feeaC09D36B18b3FA757E5Cf3F8dA6B8e27F4C,6,18,10000
0xF71B0E07efe95b7Ef99ED1a30e11ad5737f1F5B6,3,0x60e683C6514Edd5F758A55b6f393BeBBAfaA8d5e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8,18,3000
0x928D796B9BeD717763f96B39211c991e3ee91d41,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE8B2a3F60697F3c56fcA44a9616B91Fc9B99f98F,18,18,3000
0xc799838788dc5F2C92FC899aa896A8AC880862D4,3,0x9EE31B4Ec0E3fDc97ACDdCa46c9A961cb7626B9b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x7f11Fc34B56FBD58CBF7BcDdB5A01960eBd3B810,3,0x25f8087EAD173b73D6e8B84329989A8eEA16CF73,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18,6,3000
0x2AD45934b0e95553Edfa8C66aFd77Ce7C7FC6ee6,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE0F309e8b41Dd6b138B1EE213AA1f5d58DA885fc,18,18,3000
0x672aCBd975BF5b43b6Cd5A35E4CB427f1026ffF6,3,0x6fB3e0A217407EFFf7Ca062D46c26E5d60a14d69,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,3000
0xfa8A52e8a48A478e75985E193f1A34af708dBCBB,3,0x8861cfF2366C1128fd699B68304aD99a0764Ef9a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xA4b04a1FAf1571FF208423EB497d625a9B2F34D8,3,0x3FA42C7dFC3BDFfabbc1176619b5AA8Ff61c432F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x51988927FfC6Fd62594a7B96c544FAa4a2FE9608,3,0xb526FD41360c98929006f3bDcBd16d55dE4b0069,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xe37BE90c5Aca1B51A4Ef249040042983423DF2a3,3,0x89A64014d429509CfFdA1AEBc7eB36B9435794BD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18,6,10000
0x4cD47a3b223DC98Ff18E331319F977292f4c227d,3,0x3Ba57c536453417918Bb59081bEEa7b296eb4cb9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18,6,10000
0xeD673D82996e297cd1b4B6c5914EB5071ed63257,3,0x7E6178Ff832b099ABD54D23A50Ec012C7D4b36f4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xc931D9fEFd06A8361d8057501F1EC522cF69c573,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,6,18,10000
0x5F5cA11C112a9F667355E58F8df75d0E992A9373,3,0x72E5390EDb7727E3d4e3436451DADafF675dBCC0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,12,18,10000
0xd6F9E375E8E57fD35D459908615d589dB64b1232,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25,6,0,10000
0xc5726e6092Db9cEeD9D733E1199112e062370941,3,0x20a8CEC5fffea65Be7122BCaB2FFe32ED4Ebf03a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xFD79FbB9664E2dE675746b35588029A40452f7c3,3,0x41A3Dba3D677E573636BA691a70ff2D606c29666,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xedBA3e1Ec78153fbA15697Ca1814dA28c41E4eFD,3,0x6e55a475D343AE0E696D4aEcED8419202A5CBEe9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xd284eB327B6dD36E3eeE97CE7b94d288adAb49D9,3,0x1526d0c62855d88dfE497Cad7Cc3653ad1512C53,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0x9B922fe85741517961de35D36e29907401d74A27,3,0x4981553e8CcF6Df916B36a2d6B6f8fC567628a51,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x23F6af246e82CdD86354AF55cfbCF788d0d91BB0,3,0x67BDcD02705CEcf08Cb296394DB7d6Ed00A496F9,0xf961A1Fa7C781Ecd23689fE1d0B7f3B6cBB2f972,18,18,500
0x343784CE525944077613015d81f59722BAC141eF,3,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x853d955aCEf822Db058eb8505911ED77F175b99e,18,18,3000
0xeb340142d971f0304fe275a499447B4F82E9C3e6,3,0x4e38D89362f7e5db0096CE44ebD021c3962aA9a0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xe70fFc231A6821586c8deD3B5a055fdF6D7d0d54,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE1F96e3F115f0368E6F7D063489d230a55F50faF,18,18,3000
0x27563B6922fFfA1D5970AAD49B7c9E160D02b881,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdffA3a7f5B40789C7A437DbE7B31b47F9B08FE75,18,18,3000
0xBF4a6e0cdfe6bBAf4eaD962843AE7E86b87Bd42D,3,0x88A7797256E3a2f677235d917A8bf51E4CaB53bF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xff82fd1BBF7EdaEb020EBeAe9dE908D33498b1c3,3,0x6B4c7A5e3f0B99FCD83e9c089BDDD6c7FCe5c611,0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25,18,0,10000
0x8C2F778589b08DbD5857bE26b604dC5c42861732,3,0x1559FA1b8F28238FD5D76D9f434ad86FD20D1559,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xDE32DF715ee26d6dc96879647CcA02C50e621b59,3,0x07E156DA9F07CB59E220456a362c44c198B9E0fa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0xD4023283aC135b8B7204BA6FdfDa693B0dc71A19,3,0xa045FEc7aF48D6d80d76ccC4C16d167817ED7DBA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x137F767100DF70e9c386ceE3A9518c6b308eEF8c,3,0xB5Fa135F44E201458287277eEeE8aEF475ab82C5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x8c1fAfF2d3d8c235355C7fEDb201Fe6e615f4f9B,3,0x56860dbf9437c7109E1B3f66c00C68D33eE12A50,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2,6,10000
0x33824490D5414B3729012f8A91B15b51780afC2f,3,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x7c8155909cd385F120A56eF90728dD50F9CcbE52,8,15,3000
0x4705F62C54ceabF5c4f37b6e009dFd7C2aF1d1c0,3,0x4429Ad3d60721Fe71afe62684Ed6492AE4363326,0xC0d785a6298444897521DBB0279A76753f311ED7,2,18,500
0xCf16D9bc35573Ad62d3EB2c9fe7472fdF77ac44d,3,0x1961B3331969eD52770751fC718ef530838b6dEE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xB9aBCf33069f2dF034F3219b2FF10beCA3321364,3,0x37C997B35C619C21323F3518B9357914E8B99525,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xdf9fFe173563990Dd13ff2d3B8B0042E3c781C3B,3,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x7c8155909cd385F120A56eF90728dD50F9CcbE52,18,15,10000
0x71Da9f99266AF624b06C44ddB066b84eEF27F826,3,0x966FD12EC35cd2b123D8F5A6638485Ae89D88961,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9,18,3000
0xc58e1141A17BF31DE10A308a50A87052E309b3F2,3,0x7c8155909cd385F120A56eF90728dD50F9CcbE52,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,15,6,10000
0x7ba31c731Ea235D0EC151E5ba7104c31784ebE9E,3,0x6B7Ca256eB30fc6B5530916C3d666B1E6d1e356b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x2AB614E507d0c32c1852DB7a7144eE52dB9d3dF7,3,0x14Da7b27b2E0FedEfe0a664118b0c9bc68e2E9AF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xe8Bd5Ec70b8CF14F38E94EC0282AE6b9AA7bFE5f,3,0x34f0Ba1cce2E0A67849b25ADaE081b0E5385502B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0,18,500
0x33ce05663147D23a356280063061225584375D81,3,0x221657776846890989a759BA2973e427DfF5C9bB,0xC581b735A1688071A1746c968e0798D642EDE491,18,6,3000
0x8C875E8698525303aA2E2612829630E7F0C656f9,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE8E2146aEFF3aF0c3CB52Ed8aA8B72ccA53712Cd,18,1,10000
0x184a4475d19f26C13E5371dD3243BC272625dC39,3,0x37fE0f067FA808fFBDd12891C0858532CFE7361d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,10000
0xAB2Fb328daedF798440bd3d6559E05c895412c42,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4e6570c098B4C0E780E94fa10e1B3b23F5E28a8,18,18,10000
0x8a23e6949E5031E94971F8CB63fC9c704C5DC0B0,3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xCc80C051057B774cD75067Dc48f8987C4Eb97A5e,18,18,3000
0x20f5bf62B6BECF4999715D4f074D3cA9aceacF75,3,0xCc80C051057B774cD75067Dc48f8987C4Eb97A5e,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,3000
0x5E2023Bfc2E5cEDC004852266481eeD76f5c4a2D,3,0xB4EFd85c19999D84251304bDA99E90B92300Bd93,0xC581b735A1688071A1746c968e0798D642EDE491,18,6,3000
0x9515b0A183fd4Ce419596Cda715a456FD96a8df6,3,0x8CE9137d39326AD0cD6491fb5CC0CbA0e089b6A9,0xC581b735A1688071A1746c968e0798D642EDE491,18,6,3000
0x07c02d9feDD5f4d8a48a3Ed7dd5F26e9d5EDFeF8,3,0x3F382DbD960E3a9bbCeaE22651E88158d2791550,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,3000
0x8D2F4f350787C2e71DDe0db3666011F56F93850d,3,0x237F7504A070634C51D73Ca2C4F36F1FeB71de93,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x8B483B4Ef4dcCE578708a225DDb0a37CEcEa5a25,3,0xC8dE671c3693fef1fEbB22C3354Ec472A69730dB,0xdAC17F958D2ee523a2206206994597C13D831ec7,18,6,10000
0x2B1B8052eED6467967d047B58B71f8e9FFA057B5,3,0x37fE0f067FA808fFBDd12891C0858532CFE7361d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,18,3000
0x7E8A417145163B8F094DB96c6c49b6D696194899,3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC0d785a6298444897521DBB0279A76753f311ED7,6,18,3000
